i wont admit this to his face but he was totally right i completely love being able to say haha mine not yours	positive
finally time to climb into bed muchneede	positive
heat sunday going to watch the game heatdaddytiime	positive
sometimes really have to just be grateful for what you have cos many ppl have had a day like mine thankfulblesse	positive
genuinely in the best mood ever lovinglife	positive
watching nemo with my mom	positive
love the feeling that i need too wake up for school tomorrow	positive
xmas today	positive
no chem lab this week my day has been made	positive
is cooking me dinner yep i have the greatest boyfriend ever luckygirl	positive
woke up to find out hockeys back in 2weeks omg excite	positive
slapen gaan nu for real sweetdreamsxx mwhihi	positive
not feeling good and daddy brings me hot chocolate in bed	positive
such a good week	positive
its the little things that count	positive
got new cleats	positive
so lucky in my life blesse	positive
happy happy happy happy	positive
i gotz 161 followers like a big step up for me omg	positive
friday needs to hurry up cos payday skintno	positive
words cannot describe how happy i feel to be back at my second home with all of the res family slowly trickling back into res	positive
when girls send emojis	positive
got me some polo boots	positive
im just really excited for dance tomorrow because i got a new leotard for christmas and i can wear it now	positive
tomorrow going fishing after practice	positive
va bien dormir	positive
done nothing this weekend but miss you and wish you were here by my side constantly i like this feeling	positive
watching the notebook mall tomorrow	positive
nhl lockout finally over hockeyisours	positive
this girl has a jobb interview tomorrow at ruby tuesday	positive
think had a good chilled out day like today in ages	positive
despicable me is on the movie night tonight best movies on	positive
yes so i was right	positive
hanging out with the coolest girl ever	positive
its official going to westvathis weekend to skigoing to snowshoe wait much need to get out of va in the woods	positive
arbys pizza tonight	positive
had such a nice night	positive
that brilliant feeling you get when you can finally go a few days without talking to someone and care less anymore love	positive
might sound strange i mean stuck in my house till who knows when but happy only jesus could give me this joy 16soon	positive
back in west la la land	positive
mountain dew a big bag of twizzlers imse	positive
cuddles and films in bed cute	positive
found out tonight jack reacher is a quality film tgi fridays is something special and i cannot bowl to save my life goodnigh	positive
2 more hours and i am outta osakis and away from everyone for the week	positive
i swear my hair has grown an inch gettinglonge	positive
double date tonight	positive
tree coasters ceramic polaroid style set by pixelgrinphotography photographyarthomedecororiginal	positive
mobwivesseason 3 on soon wait new girl is gonna bring some major drama missed this show	positive
going to bed with a huge smile on my face fuck everyone i dont need	positive
all my college work is done	positive
